"infection","Mouse_ID","end_rel_weight","experiment","primary_infection","challenge_infection","mouse_strain","labels","weight","weight_dpi0","relative_weight","Feces_Weight","dpi","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","OO4sq","OOC","infection_history","MC.Eimeria","delta_ct_cewe_MminusE","IFNy_CEWE","IFNy_MES","IRG6","IL.12","IL.10","IL.12A","PPIB","IL.17A","GAPDH","CASP1_N","CXCL9_N","CXCR3_N","IDO1_N","IFNy_N","IL.6_N","IL.10_N","IL.12A_N","IL.13_N","IL.17A_N","IL1RN_N","IRGM1_N","MPO_N","MUC2_N","MUC5AC_N","MYD88_N","NCR1_N","PRF1_N","RETNLB_N","SOCS1_N","TICAM1_N","TNF_N","Position","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IFNy_CD8","OPG_O","IFNy_FEC","Caecum","Treg_prop","IL17A_CD4","batch","max_dpi","max_OOC","max_WL","death","hybrid_status","Parasite_primary","Parasite_challenge","dpi_max","WL_max","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Dissection_Date","Spleen","Trichuris_muris","Zfy2","Y","Mastophorus_muris","Catenotaenia_pusilla","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","Heterakis_sp","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Body_Weight","Body_Length","Ectoparasites_Logical","Left_Epididymis","Fleas","Liver","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Tail_Length","Trap_Date","eimeriaSpecies","Ct.Eimeria","Ct.Mus","Oocyst_Predict_Crypto","ILWE_Crypto_Ct","ILWE_DNA_Content_ng.microliter","Ticks","Host","Aspiculuris_sp","Syphacia_sp","Taenia_sp","Hymenolepis_sp","Sperm","FEC_Eim_Ct","MC.Eimeria.FEC","MCs","origin","IFNy","CXCR3","IL.6","IL.13","IL1RN","CASP1","CXCL9","IDO1","IRGM1","MPO","MUC2","MUC5AC","MYD88","NCR1","PRF1","RETNLB","SOCS1","TICAM1","TNF"
"challenge","LM0417",75.3319919517103,"E11","E64","E88","SCHUNT_SCHUNT","E11bDGZ",24.85,24.85,100,0.85,1,0,0,0,0,1,0,0,"ferrisi_falciformis",TRUE,4.8236460523187,NA,NA,NA,NA,19.6757360082778,22.5961786933667,12.4422826480852,23.1621685462072,3.6209652327808,-7.95599148516545,-0.4367214590588,-7.61599359482505,0.767318424035,-5.7310555050964,-5.2905244598946,-7.2334533601925,-10.1538960452814,-2.51955083430955,-10.719885898122,-2.4692179029495,3.55179905949099,-9.0558705810626,4.20497050549399,3.67969333855181,2.68976187468347,NA,-9.82618315517615,1.9009756465621,2.76410517268243,-4.13518669934725,-4.97965404501415,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,132500,75.3319919517103,"challenge","F0 M. m. domesticus","E_ferrisi","E_falciformis",8,-24.6680080482897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lab",18.1733381531817,20.0582762429103,17.7328071079799,14.9618334823948,14.9115005510347,20.3982741332507,12.8790041071441,11.6749642240502,8.89048358859426,21.4981532291479,8.23731214259126,8.76258930953344,9.75252077340178,23.6605967762951,22.2684658032614,10.5413070015232,9.67817747540282,16.5774693474325,17.4219366930994
"challenge","LM0420",90.3157894736842,"E11","E88","E88","SCHUNT_SCHUNT","E11bEKN",18.31,19,96.3684210526316,1.13,4,0,0,0,0,1,0,0,"falciformis_falciformis",TRUE,-0.231707159876766,NA,NA,NA,NA,22.3384214210207,21.5404608196474,12.7984791934847,23.5739391432787,4.16885683251297,-8.18985841148275,1.24544890168425,-7.2629558380085,1.13933244415555,-4.8263635676378,-6.68349591981005,-9.53994222753595,-8.74198162616275,-3.0417169316656,-10.775459949794,-3.1137264698141,3.30229471646423,-7.2556253554714,4.82906223116047,4.22584450445295,3.36930694512245,-10.8723061422042,-11.7050891201185,4.32062211142199,2.63200333980875,-4.46288254710005,-4.6628764343507,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,10000,90.3157894736842,"challenge","F0 M. m. domesticus","E_falciformis","E_falciformis",8,-9.68421052631579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lab",17.6248427611225,20.0614350314932,19.4819751132948,15.8401961251503,15.9122056632988,20.9883376049674,11.5530302918005,11.6591467493291,9.49618447702047,20.0541045489561,7.96941696232422,8.57263468903175,9.42917224836225,23.6707853356889,24.5035683136032,8.47785708206271,10.1664758536759,17.2613617405847,17.4613556278354
"challenge","LM0421",80.7466666666667,"E11","UNI","E64","PWD_PWD","E11bJLQ",18.53,18.75,98.8266666666667,1.84,3,0,0,0,0,1,0,0,"uninfected_ferrisi",TRUE,2.8147414754045,NA,NA,NA,NA,21.1637192503769,19.3537211963953,13.1833010863309,26.6270538773069,5.525788981484,-9.06383084017345,-2.1207407874009,-8.147090884424,2.04065176249705,-4.33974740588695,-6.04013944599005,-7.9804181640461,-6.17042011006445,-3.64677789903395,-13.4437527909761,0.679020183173751,1.69090183339435,-5.21494579177835,3.0580649877378,2.4591389919684,1.8614702136957,-6.81543097939365,-9.8615829402322,2.44276776460485,1.32229144110245,-7.24834369637205,-4.62224571734375,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,80.7466666666667,"challenge","F0 M. m. musculus","uninfected","E_ferrisi",6,-19.2533333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lab",17.5230484922178,21.3303919707549,19.2234405323209,16.8300789853648,12.5042809031571,22.2471319265043,15.3040418737317,11.1426493238338,11.4923992529365,18.3982468781092,10.125236098593,10.7241620943625,11.3218308726352,19.9987320657245,23.0448840265631,10.740533321726,11.8610096452284,20.4316447827029,17.8055468036746
"challenge","LM0422",73.4459459459459,"E11","E64","E88","PWD_PWD","E11bEJV",14.8,14.8,100,0.98,1,0,0,0,0,1,0,0,"ferrisi_falciformis",TRUE,6.81736431564327,NA,NA,NA,NA,19.7415065082402,19.6765841778533,13.5897530990745,23.4793761860616,5.45523795555315,-7.8770619902709,0.0440365776623501,-7.49030597978295,2.1423192784331,-2.1255377221186,-4.904169753872,-6.1517534091657,-6.08683107877875,-2.14631201589435,-9.88962308698705,0.75071772111535,3.1083932566058,-5.14279956776975,3.67312487783269,2.89866173879065,2.28214417594405,-15.959724789671,-8.93000116932695,3.10532819963635,1.481394589926,-7.2615828501746,-2.7555215412092,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,315000,73.4459459459459,"challenge","F0 M. m. musculus","E_ferrisi","E_falciformis",8,-26.5540540540541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lab",15.7152908211932,21.0800590788575,18.4939228529465,15.7360651149689,12.8390353779592,21.4668150893455,13.5457165214122,11.4474338206415,10.4813598424688,18.7325526668443,9.91662822124186,10.6910913602839,11.3076089231305,29.5494778887456,22.5197542684015,10.4844248994382,12.1083585091485,20.8513359492491,16.3452746402838
"challenge","LM0424",97.1913399648917,"E11","E64","UNI","PWD_PWD","E11bNWX",16.15,17.09,94.4997074312463,1.02,5,0,0,0,0,1,0,0,"ferrisi_uninfected",FALSE,-9.8561884622146,NA,NA,NA,NA,26.7729872926915,25.8293785750338,17.8306690181063,25.8511088274294,3.6451272867403,-2.95401995724135,-7.86171467555675,-1.12587001474675,-3.09070775832005,-7.2213207996746,-3.99665381747785,-8.9423182745852,-7.99870955692745,-3.5892812367496,-8.02043980932315,-1.86127248377155,8.51640648308493,-1.19452889478855,9.14411028704465,8.3657301664805,7.32421372653395,-5.3411967510163,-7.3570549501606,6.61015083479385,8.28246140146672,-4.6046809640843,-4.4290007151193,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,94.0901111761264,"challenge","F0 M. m. musculus","E_ferrisi","uninfected",8,-5.9098888238736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lab",25.0519898177809,18.9565390328531,21.8273228355841,21.4199502548559,19.6919415018778,20.7846889753476,25.6923836936631,20.9213767764263,9.31426253502137,19.0251979128948,8.68655873106165,9.4649388516258,10.5064552915724,23.1718657691226,25.1877239682669,11.2205181833124,9.54820761663957,22.4353499821906,22.2596697332256
"challenge","LM0425",99.7178329571106,"E11","UNI","UNI","PWD_PWD","E11bHIL",17.59,17.72,99.2663656884876,1.42,5,0,0,0,0,1,0,0,"uninfected",FALSE,NA,NA,NA,NA,NA,23.9321093498866,22.6337713133251,19.1345502577378,23.4159120811471,3.06884798432835,-2.0955184368937,-6.21315102277355,-1.1140472526357,-1.5545720267513,NA,-9.62942530018595,-4.79755909214875,-3.49922105558725,-1.974071738621,-4.28136182340925,-1.8181365651592,10.7155580176275,-5.63304300011475,11.1924574152234,10.0394881940626,9.36199781381262,-2.08167455700785,-5.1507668122876,8.17401937653885,10.1664848668723,-4.0261293317544,-4.3554413120319,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,97.1783295711061,"challenge","F0 M. m. musculus","uninfected","uninfected",8,-2.8216704288939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lab",24.7575329243851,20.2485975103735,28.7639755579238,21.1086219963588,20.952686822897,21.2300686946316,25.3477012805114,20.6891222844892,8.41899224011031,24.7675932578526,7.94209284251443,9.09506206367521,9.77255244392523,21.2162248147457,24.2853170700254,10.960530881199,8.96806539086555,23.1606795894922,23.4899915697697
"challenge","LM0426",102.661122661123,"E11","E88","UNI","SCHUNT_SCHUNT","E11bBPQ",24.22,24.05,100.706860706861,1.16,3,0,0,0,0,1,0,0,"falciformis_uninfected",FALSE,-0.640594900906464,NA,NA,NA,NA,23.3212404448693,23.910894697633,18.3263245207606,22.8347921421722,2.9986107259823,-2.3526554676957,-7.41755512570515,-0.6886263484542,-2.2273192614258,-7.0666948078277,-8.60164878019655,-4.9949159241088,-5.58457017687245,-2.3487637665843,-4.5084676214117,0.112747463117152,9.90648597473874,-3.0866800884589,11.5782682827936,10.8007259938002,9.53615328004547,-4.6695824006082,-5.92331919102805,8.30728731613809,9.79475674228041,-3.04981268872065,-2.4961644437743,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,98.9189189189189,"challenge","F0 M. m. domesticus","E_falciformis","uninfected",8,-1.08108108108109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lab",25.3930193285882,19.0149508692148,26.9279733009571,20.6750882873448,18.2135770576434,20.6789799884562,25.7438796464657,20.5536437821863,8.41983854602181,21.4130046092194,6.74805623796697,7.52559852696038,8.79017124071508,22.9959069213687,24.2496437117886,10.0190372046225,8.53156777848014,21.3761372094812,20.8224889645348
"challenge","LM0428",94.9672873678913,"E11","E88","E64","SCHUNT_SCHUNT","E11bJOR",18.87,19.87,94.9672873678913,NA,8,0,0,0,0,1,0,0,"falciformis_ferrisi",TRUE,-8.79139222871207,NA,NA,NA,NA,24.4126681221267,23.0049972857213,14.0021232990905,23.3030319214426,3.76059320521767,-6.83842429990105,-1.1427679908265,-8.14716546578195,-1.48860738178,-7.16376558472695,-8.0925749277943,-10.4105448230362,-9.0028739866308,-2.81212137473205,-9.30090862235215,-3.0854191146441,4.657205387323,-7.29842648340245,6.15498486872762,5.49501239351441,4.42137800631939,-11.4257565404145,NA,5.41204843672864,5.13091216616898,-3.57556602111615,-5.73179805617415,"mLN",47.6,5.92,24.3,13.4,5.75,46.1,1.12,31.9,19.1,11.5,27,3.97,32,NA,NA,NA,NA,NA,"b",8,70000,87.3678912934071,"challenge","F0 M. m. domesticus","E_falciformis","E_ferrisi",8,-12.6321087065929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lab",21.1658888838175,22.1492887648725,22.0946982268848,16.8142446738226,17.0875424137346,20.8405475989915,15.144891289917,15.4907306808705,9.3449179117675,21.300549782493,7.84713843036288,8.50711090557608,9.58074529277111,25.427879839505,27.1853485934125,8.59007486236186,8.87121113292152,17.5776893202067,19.7339213552646
"challenge","LM0429",80.4709936817921,"E11","E88","E64","PWD_PWD","E11bBSW",16.92,17.41,97.185525560023,0.98,2,0,0,0,0,1,0,0,"falciformis_ferrisi",TRUE,3.96151293841837,NA,NA,NA,NA,19.7955093900783,20.649871225865,12.1018146405401,25.7307710432392,6.53142855170245,-12.9785799998062,-0.162081486708599,-11.3089124398579,3.33253156106285,-4.83300262193905,-5.36387655772625,-7.6936947495381,-8.54805658532485,-2.3947688410683,-13.6289564026991,-1.0329070736674,1.98821415889985,-7.52074348139855,1.76516046806635,0.411150093523249,1.30307495946475,-11.6555588425091,-8.78435847561485,5.17392500247962,-1.30715807856,-5.43327349215575,-4.476183993641,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,80.4709936817921,"challenge","F0 M. m. musculus","E_falciformis","E_ferrisi",6,-19.5290063182079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lab",16.9348172624792,23.4107270803981,17.4656911982664,14.4965834816085,13.1347217142076,25.0803946403463,12.2638961272487,8.7692830794773,10.1136004816403,19.6225581219387,10.3366541724738,11.6906645470169,10.7987396810754,23.7573734830492,20.886173116155,6.92788963806053,13.4089727191002,17.5350881326959,16.5779986341811
"challenge","LM0430",95.8454507685916,"E11","UNI","UNI","SCHUNT_SCHUNT","E11bBDY",23.38,24.07,97.1333610303282,1.97,7,0,0,0,0,1,0,0,"uninfected",FALSE,NA,NA,NA,NA,NA,24.8773517591496,27.6414800115372,18.5230704851312,23.8126914694254,3.63311721884904,-1.6384849651586,-2.40925033331585,-0.32490428256375,0.471157897349698,NA,-6.5718717932085,-6.35428127401835,-9.11840952640595,-1.78715997883815,-5.28962098429415,2.89372493071705,8.8452244020609,1.95734330464515,10.6066193689186,10.3503682564885,8.99886373600451,-7.58292361292545,-9.94099084629645,8.4240955303378,8.1294352173521,-4.5179012972162,-3.63500518916945,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,94.557540506855,"challenge","F0 M. m. domesticus","uninfected","uninfected",8,-5.44245949314499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lab",23.4124381872207,18.847974767695,25.0949422783398,20.3102304639694,15.6293455544142,20.1615554502898,20.9323208184471,18.0519125877816,9.67784608307035,16.5657271804861,7.91645111621269,8.17270222864278,9.52420674912674,26.1059940980567,28.4640613314277,10.0989749547935,10.3936352677791,23.0409717823474,22.1580756743007
"challenge","LM0431",95.8549222797927,"E11","E64","E64","SCHUNT_SCHUNT","E11bHNO",18.7,19.3,96.8911917098445,2.73,3,0,0,0,0,1,0,0,"ferrisi_ferrisi",TRUE,-5.9558401852755,NA,NA,NA,NA,23.2140096029707,24.4109381792813,16.724063931994,25.622974387986,2.76597159240401,-4.3472788519355,-1.0091191169357,-4.33112297233035,0.357466345979901,-5.2985778987759,-10.3939839268115,-6.48994567097679,-7.68687424728735,-3.5346467504444,-8.89891045599209,-1.68183674474205,8.02215890244169,-4.221398270161,9.0583421073782,8.38361978499378,7.27922282850634,-7.69914978107355,-10.6061432246297,6.33597041614405,8.24930576319386,-3.21424945979984,-4.55798610947565,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15000,88.3937823834197,"challenge","F0 M. m. domesticus","E_ferrisi","E_ferrisi",8,-11.6062176165803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lab",22.0226418307698,21.0551869043243,27.1180478588055,20.2587106824383,18.405900676736,21.0713427839294,17.7331830489297,16.3665975860141,8.70190502955226,20.9454622021549,7.66572182461575,8.34044414700018,9.44484110348761,24.4232137130675,27.3302071566237,10.3880935158499,8.47475816880009,19.9383133917938,21.2820500414696
"primary","LM0371",78.1424148606811,"E10","E64","E64","PWD_PWD","E10aTIK",15.31,16.15,94.7987616099071,1.38,3,0,0,0,0,1,0,0,"ferrisi_ferrisi",TRUE,5.3077775064899,NA,NA,NA,NA,22.2411572353119,21.9301813924876,10.8092913821529,21.8115165082677,NA,-11.6849635390133,-1.3482985078494,-7.06494461146985,-0.231877691512899,-10.3431743200127,-9.0233564645206,-11.431865853159,-11.1208900103346,NA,-11.0022251261147,-3.1462582714185,0.551768029273198,-8.75215411284915,1.73109523561459,-0.8478951188753,-2.6368986310083,-14.7964025007322,-15.7980035093402,6.53792150138501,-3.1652014345906,-6.7146304949822,-4.4249022696721,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,510000,78.1424148606811,"primary","F0 M. m. musculus","E_ferrisi","E_ferrisi",5,-21.8575851393189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lab",21.1524657021656,17.8742359936228,19.8326478466736,13.8999854350744,13.9555496535714,22.4942549211662,12.1575898900023,11.0411690736658,10.2575233528798,19.5614454950021,9.07819614653835,11.6571865010282,13.4461900131612,25.6056938828852,26.6072948914931,4.27136988076794,13.9744928167435,17.5239218771352,15.2341936518251
"primary","LM0374",72.9009843659525,"E10","E64","E88","PWD_PWD","E10aUGI",16.52,17.27,95.6572090330052,0.91,1,0,0,0,0,1,0,0,"ferrisi_falciformis",TRUE,4.09938905453927,NA,NA,NA,NA,19.9136474639086,20.4621375054328,11.7372609206921,21.0300395520089,NA,-10.541160736317,-2.76050611993925,-8.50113507040925,-0.892825119591601,-7.78804927315685,-8.56151112413885,-8.1763865432165,-8.72487658474065,NA,-9.2927786313168,-1.6466114846324,1.37705612420235,-7.02325904106335,2.28428459067564,0.493542986026201,-2.15510152982815,-13.2293670565761,-14.4915271997284,6.62426073430532,-1.41674717137995,-5.7172010767401,-4.08384234537295,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1550000,72.9009843659525,"primary","F0 M. m. musculus","E_ferrisi","E_falciformis",6,-27.0990156340475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lab",19.525310193849,20.2383959911013,20.2987720448309,9.25717414416045,13.3838724053245,22.2784216570091,14.4977670406313,12.6300860402837,10.3602047964898,18.7605199617554,9.45297633001646,11.2437179346659,13.8923624505202,24.9666279772682,26.2287881204205,5.11300018638677,13.1540080920721,17.4544619974322,15.821103266065
"primary","LM0378",79.8828125,"E10","E64","UNI","PWD_PWD","E10aLNM",12.27,15.36,79.8828125,0.44,5,101,125,112,91,1,429,1072500,"ferrisi_uninfected",TRUE,4.765277852211,NA,NA,NA,NA,19.635026113364,21.3778271849032,8.69363150281876,21.3090658509249,NA,-16.6362122433454,-3.53631377768749,-8.56587075164699,-1.77566045130649,-10.6958719626901,-8.60361655654043,-10.9413946105452,-12.6841956820845,NA,-12.6154343481062,-5.21961969366209,-1.63872096631153,-15.5762163532232,0.813686933836889,-4.21796790508069,-3.42369300805084,-14.9107496920826,-16.1264685918423,4.88321079804392,-6.32023875213224,-6.41206795095919,-5.85044258937224,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1072500,79.8828125,"primary","F0 M. m. musculus","E_ferrisi","uninfected",5,-20.1171875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lab",19.3895034655089,17.2595022544658,17.2972480593592,13.9795837636721,13.9132511964809,25.3298437461642,12.2299452805063,10.4692919541253,10.3323524691303,24.269847856042,7.87994456898188,12.9115994078995,12.1173245108696,23.6043811949014,24.8201000946611,3.81042070477484,15.013870254951,15.1056994537779,14.544074092191
