"infection","Mouse_ID","end_rel_weight","experiment","primary_infection","challenge_infection","mouse_strain","labels","weight","weight_dpi0","relative_weight","Feces_Weight","dpi","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","OO4sq","OOC","infection_history","MC.Eimeria","delta_ct_cewe_MminusE","IFNy_CEWE","IFNy_MES","IRG6","IL.12","CASP1","CXCL9","CXCR3","IDO1","IFNy","IL.10","IL.12A","IL1RN","IL.6","IRGM1","MPO","MUC2","MUC5AC","MYD88","NCR1","PPIB","PRF1","RETNLB","SOCS1","TICAM1","TNF","IL.17A","GAPDH","IL.13","Position","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IFNy_CD8","OPG_O","IFNy_FEC","Caecum","Treg_prop","IL17A_CD4","batch","max_dpi","max_OOC","max_WL","death","hybrid_status","Parasite_primary","Parasite_challenge","dpi_max","WL_max","origin","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Dissection_Date","Spleen","Trichuris_muris","Zfy2","Y","Mastophorus_muris","Catenotaenia_pusilla","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","Heterakis_sp","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Body_Weight","Body_Length","Ectoparasites_Logical","Left_Epididymis","Fleas","Liver","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Tail_Length","Trap_Date","eimeriaSpecies","Ct.Eimeria","Ct.Mus","Oocyst_Predict_Crypto","ILWE_Crypto_Ct","ILWE_DNA_Content_ng.microliter","Ticks","Host","Aspiculuris_sp","Syphacia_sp","Taenia_sp","Hymenolepis_sp","Sperm","FEC_Eim_Ct","MC.Eimeria.FEC","MCs","IFNy_imp","CXCR3_imp","IL.6_imp","IL.13_imp","IL.10_imp","IL1RN_imp","CASP1_imp","CXCL9_imp","IDO1_imp","IRGM1_imp","MPO_imp","MUC2_imp","MUC5AC_imp","MYD88_imp","NCR1_imp","PRF1_imp","RETNLB_imp","SOCS1_imp","TICAM1_imp","TNF_imp"
"challenge","LM0358",92.7749360613811,"P4","E88","E64","NMRI","P4bGAB",43.53,46.92,92.7749360613811,4.61,8,3,2,1,0,1,6,15000,"falciformis_ferrisi",TRUE,-5.42953333333333,79.8828764448402,976.907992035273,NA,NA,23.0161080648426,24.1284466452529,22.750957868647,22.3648202972043,NA,25.6999876495587,27.8965234961025,17.5881132286893,NA,7.67925853539928,28.0131817678252,7.52980583937237,12.4953649399356,24.0566317088348,25.8856036241066,22.4783069187059,25.4332425160186,20.7203188859762,7.08720302927083,26.2686131389745,27.6907767619357,24.8861242843822,NA,NA,"mLN",25.4,12,23.2,9.41,9.08,49.7,2.06,52.4,6.14,20.5,22.5,9.13,50.1,NA,NA,NA,NA,NA,NA,8,1132500,87.6811594202899,"challenge","other","E_falciformis","E_ferrisi",8,-12.3188405797101,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7226051519588,22.750957868647,19.7186125227633,21.3571269608712,25.6999876495587,17.5881132286893,23.0161080648426,24.1284466452529,22.3648202972043,7.67925853539928,28.0131817678252,7.52980583937237,12.4953649399356,24.0566317088348,25.8856036241066,25.4332425160186,20.7203188859762,7.08720302927083,26.2686131389745,27.6907767619357
"challenge","LM0358",92.7749360613811,"P4","E88","E64","NMRI","P4bGAB",43.53,46.92,92.7749360613811,4.61,8,3,2,1,0,1,6,15000,"falciformis_ferrisi",TRUE,-5.42953333333333,79.8828764448402,976.907992035273,NA,NA,23.0161080648426,24.1284466452529,22.750957868647,22.3648202972043,NA,25.6999876495587,27.8965234961025,17.5881132286893,NA,7.67925853539928,28.0131817678252,7.52980583937237,12.4953649399356,24.0566317088348,25.8856036241066,22.4783069187059,25.4332425160186,20.7203188859762,7.08720302927083,26.2686131389745,27.6907767619357,24.8861242843822,NA,NA,"Spleen",18.3,20.2,23.1,3.91,28.1,48.4,3.62,59.4,4.4,54.1,21.4,28.2,67.1,NA,NA,NA,NA,NA,NA,8,1132500,87.6811594202899,"challenge","other","E_falciformis","E_ferrisi",8,-12.3188405797101,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7226051519588,22.750957868647,19.7186125227633,21.3571269608712,25.6999876495587,17.5881132286893,23.0161080648426,24.1284466452529,22.3648202972043,7.67925853539928,28.0131817678252,7.52980583937237,12.4953649399356,24.0566317088348,25.8856036241066,25.4332425160186,20.7203188859762,7.08720302927083,26.2686131389745,27.6907767619357
"challenge","LM0359",97.7920227920228,"P4","E88","UNI","NMRI","P4bYNV",41.19,42.12,97.7920227920228,2.21,8,0,0,0,0,1,0,0,"falciformis_uninfected",FALSE,-8.60266666666667,271.95186278651,67.4228954674777,NA,NA,20.7549154501497,22.1480775376824,21.4884419214015,21.2290966531452,NA,29.1313121741035,27.8252661212728,18.6303921950662,22.6056001677909,8.82307395799182,NA,7.07176278291037,8.97946843381716,18.8414892906363,26.7658567499592,17.5016287058071,NA,10.9754654181832,9.16224817310544,19.6048387310836,29.1340416603387,24.1826650261184,NA,NA,"mLN",31.5,17.5,13.6,17.5,5.73,19.4,2.35,12.4,14.7,3.37,11.8,6.59,7.21,NA,NA,NA,NA,NA,NA,8,0,97.3171889838557,"challenge","other","E_falciformis","uninfected",8,-2.6828110161443,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6145998492482,21.4884419214015,22.6056001677909,21.3571269608712,29.1313121741035,18.6303921950662,20.7549154501497,22.1480775376824,21.2290966531452,8.82307395799182,27.9722702930135,7.07176278291037,8.97946843381716,18.8414892906363,26.7658567499592,23.0967070776825,10.9754654181832,9.16224817310544,19.6048387310836,29.1340416603387
"challenge","LM0359",97.7920227920228,"P4","E88","UNI","NMRI","P4bYNV",41.19,42.12,97.7920227920228,2.21,8,0,0,0,0,1,0,0,"falciformis_uninfected",FALSE,-8.60266666666667,271.95186278651,67.4228954674777,NA,NA,20.7549154501497,22.1480775376824,21.4884419214015,21.2290966531452,NA,29.1313121741035,27.8252661212728,18.6303921950662,22.6056001677909,8.82307395799182,NA,7.07176278291037,8.97946843381716,18.8414892906363,26.7658567499592,17.5016287058071,NA,10.9754654181832,9.16224817310544,19.6048387310836,29.1340416603387,24.1826650261184,NA,NA,"Spleen",18.2,16,20.2,4.45,14.3,13.8,1.53,9.69,9.24,13.4,7.65,15.6,18.2,NA,NA,NA,NA,NA,NA,8,0,97.3171889838557,"challenge","other","E_falciformis","uninfected",8,-2.6828110161443,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6145998492482,21.4884419214015,22.6056001677909,21.3571269608712,29.1313121741035,18.6303921950662,20.7549154501497,22.1480775376824,21.2290966531452,8.82307395799182,27.9722702930135,7.07176278291037,8.97946843381716,18.8414892906363,26.7658567499592,23.0967070776825,10.9754654181832,9.16224817310544,19.6048387310836,29.1340416603387
"challenge","LM0361",87.0099744838785,"P4","Eflab","E88","NMRI","P4bRLM",37.51,43.11,87.0099744838785,2.6,8,1,1,1,0,1,3,7500,"falciformis_falciformis",TRUE,-4.80946666666667,243.699389206344,1530.7263620328,NA,NA,26.9151008866112,23.7366855778749,25.8003705379371,26.7469526811413,NA,29.0996205652941,NA,20.0249791868359,29.771857355728,10.5669316040657,NA,10.3019816045052,15.2461473338253,24.0719849727512,NA,23.2741904867114,NA,22.0213348685913,13.5819840797881,NA,28.3766399942671,NA,NA,NA,"Spleen",15.8,21.5,21.9,3.68,19.5,46.4,1.9,53.6,7.31,21,22.1,17.3,31.3,NA,NA,NA,NA,NA,NA,8,280000,82.0227325446532,"challenge","other","E_falciformis","E_falciformis",8,-17.9772674553468,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.2567865239748,25.8003705379371,29.771857355728,21.4199502548559,29.0996205652941,20.0249791868359,26.9151008866112,23.7366855778749,26.7469526811413,10.5669316040657,28.0131817678252,10.3019816045052,15.2461473338253,24.0719849727512,23.3835741058012,23.2406230701915,22.0213348685913,13.5819840797881,20.4316447827029,28.3766399942671
"challenge","LM0361",87.0099744838785,"P4","Eflab","E88","NMRI","P4bRLM",37.51,43.11,87.0099744838785,2.6,8,1,1,1,0,1,3,7500,"falciformis_falciformis",TRUE,-4.80946666666667,243.699389206344,1530.7263620328,NA,NA,26.9151008866112,23.7366855778749,25.8003705379371,26.7469526811413,NA,29.0996205652941,NA,20.0249791868359,29.771857355728,10.5669316040657,NA,10.3019816045052,15.2461473338253,24.0719849727512,NA,23.2741904867114,NA,22.0213348685913,13.5819840797881,NA,28.3766399942671,NA,NA,NA,"mLN",14.7,18.9,30,20,12.4,58.7,3.03,58,7.3,10.2,23.5,9.7,21.5,NA,NA,NA,NA,NA,NA,8,280000,82.0227325446532,"challenge","other","E_falciformis","E_falciformis",8,-17.9772674553468,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.2567865239748,25.8003705379371,29.771857355728,21.4199502548559,29.0996205652941,20.0249791868359,26.9151008866112,23.7366855778749,26.7469526811413,10.5669316040657,28.0131817678252,10.3019816045052,15.2461473338253,24.0719849727512,23.3835741058012,23.2406230701915,22.0213348685913,13.5819840797881,20.4316447827029,28.3766399942671
"challenge","LM0363",96.3813500347947,"P4","Eflab","UNI","NMRI","P4bPQS",41.55,43.11,96.3813500347947,2.05,8,0,0,0,0,1,0,0,"falciformis_uninfected",FALSE,-8.59073333333333,189.494373803639,1993.57437850383,NA,NA,22.3092030718622,20.7164371964395,21.039554711548,20.5319015216973,28.3865555408579,26.4445369462299,NA,16.6104140600886,26.2371634900456,8.01530809804006,26.5315616164978,6.87589377368062,15.6165816774993,18.8243598344585,24.6680166511455,17.4657605977493,26.7827255117918,13.34286368189,8.91946280428106,19.8409663312356,25.1971346637603,25.2094510940485,NA,NA,"mLN",37.7,7.47,21.6,10.5,2.7,27.5,1.51,54.3,10.5,7.52,7.41,2.72,20.3,NA,NA,NA,NA,NA,NA,8,0,96.3813500347947,"challenge","other","E_falciformis","uninfected",8,-3.61864996520529,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.3865555408579,21.039554711548,26.2371634900456,24.6553418116235,26.4445369462299,16.6104140600886,22.3092030718622,20.7164371964395,20.5319015216973,8.01530809804006,26.5315616164978,6.87589377368062,15.6165816774993,18.8243598344585,24.6680166511455,26.7827255117918,13.34286368189,8.91946280428106,19.8409663312356,25.1971346637603
"challenge","LM0363",96.3813500347947,"P4","Eflab","UNI","NMRI","P4bPQS",41.55,43.11,96.3813500347947,2.05,8,0,0,0,0,1,0,0,"falciformis_uninfected",FALSE,-8.59073333333333,189.494373803639,1993.57437850383,NA,NA,22.3092030718622,20.7164371964395,21.039554711548,20.5319015216973,28.3865555408579,26.4445369462299,NA,16.6104140600886,26.2371634900456,8.01530809804006,26.5315616164978,6.87589377368062,15.6165816774993,18.8243598344585,24.6680166511455,17.4657605977493,26.7827255117918,13.34286368189,8.91946280428106,19.8409663312356,25.1971346637603,25.2094510940485,NA,NA,"Spleen",22.9,9.73,26.1,4.33,10.6,16.2,1.52,33.6,5.26,15.7,10.2,10.2,28.5,NA,NA,NA,NA,NA,NA,8,0,96.3813500347947,"challenge","other","E_falciformis","uninfected",8,-3.61864996520529,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.3865555408579,21.039554711548,26.2371634900456,24.6553418116235,26.4445369462299,16.6104140600886,22.3092030718622,20.7164371964395,20.5319015216973,8.01530809804006,26.5315616164978,6.87589377368062,15.6165816774993,18.8243598344585,24.6680166511455,26.7827255117918,13.34286368189,8.91946280428106,19.8409663312356,25.1971346637603
"challenge","LM0364",81.9094404100812,"P4","UNI","E88","NMRI","P4bSMQ",38.35,46.82,81.9094404100812,0.77,8,20,23,20,19,1,82,205000,"uninfected_falciformis",TRUE,4.01653333333333,493.723185018014,451.765267932286,NA,NA,24.0262617439181,18.8645099006353,21.5207250231193,21.4489179388455,24.8542143533352,24.9156385553088,28.0399008488043,17.1052747174808,27.4633390587055,7.32426369260138,27.476117899098,6.62693049762747,13.2672055345987,25.2192539189705,NA,21.1471303550478,26.6961306674008,20.0830597800646,7.15828305651068,23.306178894936,28.1737203762817,26.8198639000822,NA,NA,"mLN",25.3,7.83,41.2,8.04,6.85,83.7,1.19,73.9,7.56,26.5,42.5,3.11,22,NA,NA,NA,NA,NA,NA,8,1420000,81.9094404100812,"challenge","other","uninfected","E_falciformis",8,-18.0905595899188,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.8542143533352,21.5207250231193,27.4633390587055,21.3571269608712,24.9156385553088,17.1052747174808,24.0262617439181,18.8645099006353,21.4489179388455,7.32426369260138,27.476117899098,6.62693049762747,13.2672055345987,25.2192539189705,23.3323402407338,26.6961306674008,20.0830597800646,7.15828305651068,23.306178894936,28.1737203762817
"challenge","LM0364",81.9094404100812,"P4","UNI","E88","NMRI","P4bSMQ",38.35,46.82,81.9094404100812,0.77,8,20,23,20,19,1,82,205000,"uninfected_falciformis",TRUE,4.01653333333333,493.723185018014,451.765267932286,NA,NA,24.0262617439181,18.8645099006353,21.5207250231193,21.4489179388455,24.8542143533352,24.9156385553088,28.0399008488043,17.1052747174808,27.4633390587055,7.32426369260138,27.476117899098,6.62693049762747,13.2672055345987,25.2192539189705,NA,21.1471303550478,26.6961306674008,20.0830597800646,7.15828305651068,23.306178894936,28.1737203762817,26.8198639000822,NA,NA,"Spleen",15.3,14.7,28.1,1.92,13.6,50.6,1.01,39.2,4.06,15.4,37.6,9.08,20.2,NA,NA,NA,NA,NA,NA,8,1420000,81.9094404100812,"challenge","other","uninfected","E_falciformis",8,-18.0905595899188,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.8542143533352,21.5207250231193,27.4633390587055,21.3571269608712,24.9156385553088,17.1052747174808,24.0262617439181,18.8645099006353,21.4489179388455,7.32426369260138,27.476117899098,6.62693049762747,13.2672055345987,25.2192539189705,23.3323402407338,26.6961306674008,20.0830597800646,7.15828305651068,23.306178894936,28.1737203762817
"challenge","LM0365",77.9348311263205,"P4","UNI","E88","NMRI","P4bGXY",52.38,67.21,77.9348311263205,0.24,8,0,0,0,0,1,0,0,"uninfected_falciformis",TRUE,1.439,875.6170169286,704.590664037918,NA,NA,24.8338572415394,16.3442931905179,22.6665212451471,22.0979784221364,26.4091844024805,25.5620936833782,24.811695379575,18.8600133131003,18.9293901955357,7.79676996263756,NA,8.05204600565168,18.0662379368805,24.4845149370797,24.8250077475955,20.2845441648962,28.6274191894661,22.0046544878114,8.87188667451834,23.742503076978,28.3176938916993,25.1680307398743,NA,NA,"mLN",28.3,16.7,45.1,5.68,7.26,70.2,1.45,47.7,5.79,25.9,62.7,2.7,14.5,NA,NA,NA,NA,NA,NA,8,1270000,77.9348311263205,"challenge","other","uninfected","E_falciformis",8,-22.0651688736795,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.4091844024805,22.6665212451471,18.9293901955357,21.4199502548559,25.5620936833782,18.8600133131003,24.8338572415394,16.3442931905179,22.0979784221364,7.79676996263756,28.0131817678252,8.05204600565168,18.0662379368805,24.4845149370797,24.8250077475955,28.6274191894661,22.0046544878114,8.87188667451834,23.742503076978,28.3176938916993
"challenge","LM0365",77.9348311263205,"P4","UNI","E88","NMRI","P4bGXY",52.38,67.21,77.9348311263205,0.24,8,0,0,0,0,1,0,0,"uninfected_falciformis",TRUE,1.439,875.6170169286,704.590664037918,NA,NA,24.8338572415394,16.3442931905179,22.6665212451471,22.0979784221364,26.4091844024805,25.5620936833782,24.811695379575,18.8600133131003,18.9293901955357,7.79676996263756,NA,8.05204600565168,18.0662379368805,24.4845149370797,24.8250077475955,20.2845441648962,28.6274191894661,22.0046544878114,8.87188667451834,23.742503076978,28.3176938916993,25.1680307398743,NA,NA,"Spleen",29.3,28.7,19.5,1.25,16.9,55,2.35,2.31,2.45,22.2,26.4,10.3,22,NA,NA,NA,NA,NA,NA,8,1270000,77.9348311263205,"challenge","other","uninfected","E_falciformis",8,-22.0651688736795,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.4091844024805,22.6665212451471,18.9293901955357,21.4199502548559,25.5620936833782,18.8600133131003,24.8338572415394,16.3442931905179,22.0979784221364,7.79676996263756,28.0131817678252,8.05204600565168,18.0662379368805,24.4845149370797,24.8250077475955,28.6274191894661,22.0046544878114,8.87188667451834,23.742503076978,28.3176938916993
"challenge","LM0366",84.2160351685158,"P4","UNI","E64","NMRI","P4bPBN",40.23,47.77,84.2160351685158,0.47,5,46,30,39,37,1,152,380000,"uninfected_ferrisi",TRUE,2.18866753084627,NA,NA,NA,NA,21.6540731101422,13.1467705247486,21.8167881059846,13.3003362053878,21.3912100146548,26.3099333764396,20.9093409458343,12.2571086581867,20.5661536526547,10.2593816480353,16.4624925406493,8.50459698792982,8.87451940326178,20.8754164696074,24.3980815146628,15.6453453965912,26.1934398037257,9.52606237181126,11.7559019427087,21.5254810477074,20.7969086028105,25.446020378708,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,380000,84.2160351685158,"challenge","other","uninfected","E_ferrisi",5,-15.7839648314842,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3912100146548,21.8167881059846,20.5661536526547,21.4199502548559,26.3099333764396,12.2571086581867,21.6540731101422,13.1467705247486,13.3003362053878,10.2593816480353,16.4624925406493,8.50459698792982,8.87451940326178,20.8754164696074,24.3980815146628,26.1934398037257,9.52606237181126,11.7559019427087,21.5254810477074,20.7969086028105
"challenge","LM0367",93.9237899073121,"P4","UNI","UNI","NMRI","P4bXOQ",45.6,48.55,93.9237899073121,2.31,8,0,0,0,0,1,0,0,"uninfected",FALSE,-7.04906666666666,651.114694297031,635.818706315941,NA,NA,25.3434373478054,23.7417908847452,22.6732274318064,25.0297168491101,NA,27.2239625730491,NA,20.0863817208902,26.1849051033755,9.25536795631093,NA,8.5798150626153,29.1131481313966,28.0789619411373,27.3383546515301,23.2380539517333,28.8965676006811,18.0319144153998,9.89558325254503,25.9867709754836,NA,26.9819437881662,NA,NA,"Spleen",21.2,18.2,14.9,2.22,7.11,12.2,0.79,12.1,5.17,22.9,7.81,5.55,34.2,NA,NA,NA,NA,NA,NA,8,0,93.9237899073121,"challenge","other","uninfected","uninfected",8,-6.0762100926879,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.7141884105075,22.6732274318064,26.1849051033755,24.6553418116235,27.2239625730491,20.0863817208902,25.3434373478054,23.7417908847452,25.0297168491101,9.25536795631093,27.9767281259435,8.5798150626153,29.1131481313966,28.0789619411373,27.3383546515301,28.8965676006811,18.0319144153998,9.89558325254503,25.9867709754836,21.2631320390999
"challenge","LM0367",93.9237899073121,"P4","UNI","UNI","NMRI","P4bXOQ",45.6,48.55,93.9237899073121,2.31,8,0,0,0,0,1,0,0,"uninfected",FALSE,-7.04906666666666,651.114694297031,635.818706315941,NA,NA,25.3434373478054,23.7417908847452,22.6732274318064,25.0297168491101,NA,27.2239625730491,NA,20.0863817208902,26.1849051033755,9.25536795631093,NA,8.5798150626153,29.1131481313966,28.0789619411373,27.3383546515301,23.2380539517333,28.8965676006811,18.0319144153998,9.89558325254503,25.9867709754836,NA,26.9819437881662,NA,NA,"mLN",45.4,16.1,6.48,3.43,3.26,12.6,1,9.2,11.5,7.37,8.52,1.11,20.1,NA,NA,NA,NA,NA,NA,8,0,93.9237899073121,"challenge","other","uninfected","uninfected",8,-6.0762100926879,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.7141884105075,22.6732274318064,26.1849051033755,24.6553418116235,27.2239625730491,20.0863817208902,25.3434373478054,23.7417908847452,25.0297168491101,9.25536795631093,27.9767281259435,8.5798150626153,29.1131481313966,28.0789619411373,27.3383546515301,28.8965676006811,18.0319144153998,9.89558325254503,25.9867709754836,21.2631320390999
