"infection","Mouse_ID","end_rel_weight","experiment","primary_infection","challenge_infection","mouse_strain","labels","weight","weight_dpi0","relative_weight","Feces_Weight","dpi","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","OO4sq","OOC","infection_history","MC.Eimeria","delta_ct_cewe_MminusE","IFNy_CEWE","IFNy_MES","IRG6","IL.12","IL.12A","PPIB","IL.17A","GAPDH","Position","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IFNy_CD8","OPG_O","IFNy_FEC","Caecum","Treg_prop","IL17A_CD4","batch","hybrid_status","Parasite_primary","Parasite_challenge","dpi_max","WL_max","origin","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Dissection_Date","Spleen","Trichuris_muris","Zfy2","Y","Mastophorus_muris","Catenotaenia_pusilla","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","Heterakis_sp","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Body_Weight","Body_Length","Ectoparasites_Logical","Left_Epididymis","Fleas","Liver","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Tail_Length","Trap_Date","eimeriaSpecies","Ct.Eimeria","Ct.Mus","Oocyst_Predict_Crypto","ILWE_Crypto_Ct","ILWE_DNA_Content_ng.microliter","Ticks","Host","Aspiculuris_sp","Syphacia_sp","Taenia_sp","Hymenolepis_sp","Sperm","FEC_Eim_Ct","MC.Eimeria.FEC","MCs","IFNy","CXCR3","IL.6","IL.13","IL1RN","CASP1","CXCL9","IDO1","IRGM1","MPO","MUC2","MUC5AC","MYD88","NCR1","PRF1","RETNLB","SOCS1","TICAM1","TNF"
"challenge","LM0410",105.408583186361,"E11","E64","E64","PWD_PWD","E11bGWX",16.63,17.01,97.7660199882422,1.62,7,2,0,1,3,1,6,15000,"ferrisi_ferrisi",TRUE,-8.52642175811008,NA,NA,NA,NA,22.0418787368533,12.8485289561287,22.7729369815517,4.56614358944823,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. musculus","E_ferrisi","E_ferrisi",8,-10.9935332157554,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7936673206621,7.7388993841524,9.8008110639318,2.7915931133873,2.9315845704097,8.1957380875814,1.3005227231112,1.9672842086025,-3.12589819811691,6.022734193376,-3.91316109132958,-2.6362654689057,-2.5924487341035,NA,15.2479291296837,-7.00242626799634,-2.7590728442941,5.192456283959,6.5814119884293
"challenge","LM0411",83.2727272727273,"E11","E64","E88","PWD_PWD","E11bFHU",16.41,16.5,99.4545454545455,0.96,7,2,3,0,0,1,5,12500,"ferrisi_falciformis",TRUE,3.58310722268937,NA,NA,NA,NA,23.4884383276173,14.3179809504012,23.0918154260893,3.56591266690615,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. musculus","E_ferrisi","E_falciformis",8,-16.7272727272727,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1891462095397,6.9917874999721,10.4959505435022,1.6458874068169,1.3119555371468,7.7964062919371,-0.2589734805962,-2.7067531431361,-5.48584215765869,3.4084054048277,-6.59508581123835,-6.03940617667577,-4.84692758469465,12.3527942305334,7.856337475697,-5.77364335427114,-4.60923285041859,5.0820302165769,4.5368491521696
"challenge","LM0412",78.1105169340463,"E11","UNI","E64","SCHUNT_SCHUNT","E11bDHJ",27.51,28.05,98.0748663101604,0.75,3,0,0,0,0,1,0,0,"uninfected_ferrisi",TRUE,5.36599735143947,NA,NA,NA,NA,27.5504239419987,17.1974861767536,24.4853217738845,5.06409414495563,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. domesticus","uninfected","E_ferrisi",8,-21.8894830659537,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0688108227784,7.5859843925495,3.0058853957539,2.5873878532655,-2.2205232734374,5.7328079689517,-1.0571947101438,-2.2209185503153,-6.4519156746262,0.912550057839699,-7.65866671578416,-7.1491928499198,-6.5243941689442,NA,8.7804511498004,-5.8096788881941,-5.9119378595217,4.9337432942089,4.0656458623463
"challenge","LM0413",95.7781050564556,"E11","E64","UNI","SCHUNT_SCHUNT","E11bPWY",19.51,20.37,95.7781050564556,NA,8,0,0,0,0,1,0,0,"ferrisi_uninfected",TRUE,-7.9430189889161,NA,NA,NA,NA,NA,18.2614462490166,26.973596807483,4.60533460608717,"mLN",32.6,3.81,43.2,13.5,4.17,53.8,4.81,11.1,14.4,12.1,28.8,1.96,25.1,NA,NA,NA,NA,NA,"b","F0 M. m. domesticus","E_ferrisi","uninfected",8,-4.2218949435444,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5172224837273,6.790504860295,4.8397581757066,1.9515517783669,7.3140504068123,3.6462717805748,2.0758596436503,-7.4795650560481,1.5845174709418,-8.96224893050689,-8.44006757758861,-7.45829236648,6.7354536844615,NA,-7.7730192564321,-6.8163411605747,4.3675705644649,7.4621210479096
"challenge","LM0417",75.3319919517103,"E11","E64","E88","SCHUNT_SCHUNT","E11bDGZ",24.85,24.85,100,0.85,1,0,0,0,0,1,0,0,"ferrisi_falciformis",TRUE,4.8236460523187,NA,NA,NA,NA,22.5961786933667,12.4422826480852,23.1621685462072,3.6209652327808,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. domesticus","E_ferrisi","E_falciformis",8,-24.6680080482897,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7310555050965,7.6159935948251,5.2905244598947,2.5195508343096,2.4692179029495,7.9559914851655,0.4367214590589,-0.767318424035,-3.55179905949094,9.0558705810627,-4.20497050549394,-3.67969333855176,-2.68976187468342,NA,9.8261831551762,-1.900975646562,-2.76410517268238,4.1351866993473,4.9796540450142
"challenge","LM0420",90.3157894736842,"E11","E88","E88","SCHUNT_SCHUNT","E11bEKN",18.31,19,96.3684210526316,1.13,4,0,0,0,0,1,0,0,"falciformis_falciformis",TRUE,-0.231707159876766,NA,NA,NA,NA,21.5404608196474,12.7984791934847,23.5739391432787,4.16885683251297,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. domesticus","E_falciformis","E_falciformis",8,-9.68421052631579,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8263635676378,7.2629558380085,6.6834959198101,3.0417169316656,3.1137264698141,8.1898584114827,-1.2454489016842,-1.1393324441556,-3.30229471646423,7.2556253554714,-4.82906223116048,-4.22584450445295,-3.36930694512245,10.8723061422042,11.7050891201185,-4.32062211142199,-2.6320033398088,4.4628825471,4.6628764343507
"challenge","LM0421",80.7466666666667,"E11","UNI","E64","PWD_PWD","E11bJLQ",18.53,18.75,98.8266666666667,1.84,3,0,0,0,0,1,0,0,"uninfected_ferrisi",TRUE,2.8147414754045,NA,NA,NA,NA,19.3537211963953,13.1833010863309,26.6270538773069,5.525788981484,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. musculus","uninfected","E_ferrisi",6,-19.2533333333333,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3397474058869,8.147090884424,6.04013944599,3.6467778990339,-0.679020183173799,9.0638308401734,2.1207407874008,-2.0406517624971,-1.6909018333944,5.2149457917783,-3.0580649877379,-2.4591389919684,-1.8614702136957,6.8154309793936,9.8615829402322,-2.4427677646049,-1.3222914411025,7.248343696372,4.6222457173437
"challenge","LM0422",73.4459459459459,"E11","E64","E88","PWD_PWD","E11bEJV",14.8,14.8,100,0.98,1,0,0,0,0,1,0,0,"ferrisi_falciformis",TRUE,6.81736431564327,NA,NA,NA,NA,19.6765841778533,13.5897530990745,23.4793761860616,5.45523795555315,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. musculus","E_ferrisi","E_falciformis",8,-26.5540540540541,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1255377221187,7.490305979783,4.904169753872,2.1463120158944,-0.750717721115299,7.877061990271,-0.0440365776623004,-2.142319278433,-3.1083932566057,5.1427995677698,-3.67312487783264,-2.8986617387906,-2.282144175944,15.9597247896711,8.930001169327,-3.1053281996363,-1.481394589926,7.2615828501746,2.7555215412093
"challenge","LM0424",97.1913399648917,"E11","E64","UNI","PWD_PWD","E11bNWX",16.15,17.09,94.4997074312463,1.02,5,0,0,0,0,1,0,0,"ferrisi_uninfected",FALSE,-9.8561884622146,NA,NA,NA,NA,25.8293785750338,17.8306690181063,25.8511088274294,3.6451272867403,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. musculus","E_ferrisi","uninfected",8,-5.9098888238736,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2213207996746,1.1258700147468,3.9966538174778,3.5892812367496,1.8612724837715,2.9540199572413,7.8617146755568,3.09070775832,-8.51640648308493,1.1945288947885,-9.14411028704465,-8.3657301664805,-7.3242137265339,5.3411967510163,7.3570549501606,-6.6101508347939,-8.28246140146673,4.6046809640843,4.4290007151193
"challenge","LM0425",99.7178329571106,"E11","UNI","UNI","PWD_PWD","E11bHIL",17.59,17.72,99.2663656884876,1.42,5,0,0,0,0,1,0,0,"uninfected",FALSE,NA,NA,NA,NA,NA,22.6337713133251,19.1345502577378,23.4159120811471,3.06884798432835,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. musculus","uninfected","uninfected",8,-2.8216704288939,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1140472526357,9.629425300186,1.974071738621,1.8181365651592,2.0955184368938,6.2131510227736,1.5545720267514,-10.7155580176275,5.6330430001148,-11.1924574152234,-10.0394881940626,-9.36199781381257,2.0816745570079,5.1507668122876,-8.1740193765388,-10.1664848668722,4.0261293317544,4.3554413120319
"challenge","LM0426",102.661122661123,"E11","E88","UNI","SCHUNT_SCHUNT","E11bBPQ",24.22,24.05,100.706860706861,1.16,3,0,0,0,0,1,0,0,"falciformis_uninfected",FALSE,-0.640594900906464,NA,NA,NA,NA,23.910894697633,18.3263245207606,22.8347921421722,2.9986107259823,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. domesticus","E_falciformis","uninfected",8,-1.08108108108109,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0666948078276,0.6886263484542,8.6016487801965,2.3487637665842,-0.112747463117202,2.3526554676956,7.4175551257051,2.2273192614257,-9.90648597473879,3.0866800884588,-11.5782682827936,-10.8007259938002,-9.53615328004552,4.6695824006081,5.923319191028,-8.3072873161381,-9.79475674228046,3.0498126887206,2.4961644437742
"challenge","LM0428",94.9672873678913,"E11","E88","E64","SCHUNT_SCHUNT","E11bJOR",18.87,19.87,94.9672873678913,NA,8,0,0,0,0,1,0,0,"falciformis_ferrisi",TRUE,-8.79139222871207,NA,NA,NA,NA,23.0049972857213,14.0021232990905,23.3030319214426,3.76059320521767,"mLN",47.6,5.92,24.3,13.4,5.75,46.1,1.12,31.9,19.1,11.5,27,3.97,32,NA,NA,NA,NA,NA,"b","F0 M. m. domesticus","E_falciformis","E_ferrisi",8,-12.6321087065929,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.163765584727,8.147165465782,8.0925749277943,2.8121213747321,3.0854191146441,6.838424299901,1.1427679908265,1.48860738178,-4.657205387323,7.2984264834025,-6.15498486872762,-5.49501239351442,-4.42137800631939,11.4257565404145,NA,-5.41204843672864,-5.13091216616898,3.5755660211162,5.7317980561741
"challenge","LM0429",80.4709936817921,"E11","E88","E64","PWD_PWD","E11bBSW",16.92,17.41,97.185525560023,0.98,2,0,0,0,0,1,0,0,"falciformis_ferrisi",TRUE,3.96151293841837,NA,NA,NA,NA,20.649871225865,12.1018146405401,25.7307710432392,6.53142855170245,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. musculus","E_falciformis","E_ferrisi",6,-19.5290063182079,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8330026219391,11.308912439858,5.3638765577263,2.3947688410684,1.0329070736675,12.9785799998062,0.162081486708599,-3.3325315610628,-1.9882141588998,7.5207434813986,-1.7651604680663,-0.411150093523201,-1.3030749594647,11.6555588425091,8.7843584756149,-5.17392500247957,1.3071580785601,5.4332734921558,4.476183993641
"challenge","LM0430",95.8454507685916,"E11","UNI","UNI","SCHUNT_SCHUNT","E11bBDY",23.38,24.07,97.1333610303282,1.97,7,0,0,0,0,1,0,0,"uninfected",FALSE,NA,NA,NA,NA,NA,27.6414800115372,18.5230704851312,23.8126914694254,3.63311721884904,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. domesticus","uninfected","uninfected",8,-5.44245949314499,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3249042825638,6.5718717932086,1.7871599788382,-2.893724930717,1.6384849651586,2.4092503333159,-0.471157897349599,-8.84522440206085,-1.9573433046451,-10.6066193689185,-10.3503682564884,-8.99886373600446,7.5829236129255,9.9409908462965,-8.4240955303377,-8.1294352173521,4.5179012972162,3.6350051891695
"challenge","LM0431",95.8549222797927,"E11","E64","E64","SCHUNT_SCHUNT","E11bHNO",18.7,19.3,96.8911917098445,2.73,3,0,0,0,0,1,0,0,"ferrisi_ferrisi",TRUE,-5.9558401852755,NA,NA,NA,NA,24.4109381792813,16.724063931994,25.622974387986,2.76597159240401,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. domesticus","E_ferrisi","E_ferrisi",8,-11.6062176165803,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2985778987758,4.3311229723303,10.3939839268115,3.5346467504443,1.681836744742,4.3472788519354,1.0091191169357,-0.357466345979898,-8.02215890244174,4.2213982701609,-9.05834210737825,-8.38361978499382,-7.27922282850639,7.6991497810735,10.6061432246297,-6.3359704161441,-8.24930576319391,3.2142494597998,4.5579861094756
"primary","LM0371",78.1424148606811,"E10","E64","E64","PWD_PWD","E10aTIK",15.31,16.15,94.7987616099071,1.38,3,0,0,0,0,1,0,0,"ferrisi_ferrisi",TRUE,5.3077775064899,NA,NA,NA,NA,21.9301813924876,10.8092913821529,21.8115165082677,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. musculus","E_ferrisi","E_ferrisi",5,-21.8575851393189,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3431743200127,7.0649446114699,9.0233564645207,NA,3.1462582714185,11.6849635390133,1.3482985078494,0.231877691512901,-0.551768029273099,8.7521541128492,-1.73109523561455,0.8478951188753,2.6368986310083,14.7964025007323,15.7980035093402,-6.53792150138496,3.1652014345906,6.7146304949823,4.4249022696722
"primary","LM0374",72.9009843659525,"E10","E64","E88","PWD_PWD","E10aUGI",16.52,17.27,95.6572090330052,0.91,1,0,0,0,0,1,0,0,"ferrisi_falciformis",TRUE,4.09938905453927,NA,NA,NA,NA,20.4621375054328,11.7372609206921,21.0300395520089,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. musculus","E_ferrisi","E_falciformis",6,-27.0990156340475,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7880492731569,8.5011350704092,8.5615111241388,NA,1.6466114846324,10.541160736317,2.7605061199392,0.892825119591601,-1.3770561242023,7.0232590410633,-2.28428459067564,-0.493542986026199,2.1551015298281,13.2293670565761,14.4915271997284,-6.62426073430533,1.41674717138,5.7172010767401,4.0838423453729
"primary","LM0378",79.8828125,"E10","E64","UNI","PWD_PWD","E10aLNM",12.27,15.36,79.8828125,0.44,5,101,125,112,91,1,429,1072500,"ferrisi_uninfected",TRUE,4.765277852211,NA,NA,NA,NA,21.3778271849032,8.69363150281876,21.3090658509249,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. musculus","E_ferrisi","uninfected",5,-20.1171875,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6958719626901,8.56587075164704,8.60361655654044,NA,5.21961969366214,16.6362122433454,3.53631377768754,1.77566045130654,1.63872096631154,15.5762163532232,-0.81368693383688,4.21796790508074,3.42369300805084,14.9107496920826,16.1264685918423,-4.88321079804392,6.32023875213224,6.41206795095914,5.85044258937224
"primary","LM0381",79.3243243243243,"E10","E88","E88","SCHUNT_SCHUNT","E10aOXT",15.07,14.8,101.824324324324,1.31,3,0,0,0,0,1,0,0,"falciformis_falciformis",TRUE,5.83782153484687,NA,NA,NA,NA,20.7888767521426,14.8296039309317,27.5763602239809,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. domesticus","E_falciformis","E_falciformis",8,-20.6756756756757,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6845721711567,5.6885237558074,2.6297782334302,NA,0.298551085268,7.0593747868137,-0.1904008648205,-0.6286751273374,-1.9028736241867,4.7809586729263,-3.2644889976359,-2.9573773572221,3.7213807363094,NA,11.5993063966089,-2.5508831800736,-0.591621430898,7.2532620030098,5.0605894964412
